frame,timestamp,class,model_class,track_id,confidence,x1,y1,x2,y2
116,3.867,person,person,15,0.3601,977.57,0.0,994.45,14.62
117,3.9,person,person,1,0.908,1228.55,304.4,1324.27,473.15
117,3.9,person,person,2,0.7828,967.94,17.88,1002.99,77.46
117,3.9,person,person,3,0.8737,1111.29,53.16,1153.86,126.97
117,3.9,person,person,6,0.6161,143.5,215.19,198.24,292.76
117,3.9,person,person,8,0.7404,765.5,26.69,797.16,87.59
117,3.9,person,person,13,0.8594,883.05,51.52,924.08,133.96
117,3.9,ball,sports ball,114,0.3164,1022.99,273.19,1033.69,281.43
117,3.9,person,person,131,0.3418,1428.17,55.25,1470.49,85.01
117,3.9,person,person,10,0.5799,393.46,78.38,423.26,133.0
117,3.9,person,person,139,0.9026,633.45,581.02,775.34,815.64
117,3.9,person,person,15,0.3611,977.6,0.0,994.45,14.72
118,3.933,person,person,1,0.907,1229.96,304.65,1326.07,473.12
118,3.933,person,person,2,0.79,967.26,17.56,1002.86,77.44
118,3.933,person,person,3,0.8815,1112.32,53.55,1155.03,127.26
118,3.933,person,person,6,0.5875,143.26,215.17,197.87,292.71
118,3.933,person,person,8,0.6959,765.49,26.93,796.68,87.52
118,3.933,person,person,13,0.8645,883.13,51.5,923.95,133.96
118,3.933,ball,sports ball,114,0.3225,1023.0,273.2,1033.69,281.42
118,3.933,person,person,131,0.348,1428.25,55.23,1470.48,84.93
118,3.933,person,person,10,0.5811,393.87,78.05,423.71,132.87
118,3.933,person,person,139,0.9194,638.51,576.17,773.54,800.37
118,3.933,person,person,15,0.3677,977.69,0.0,994.4,14.73
119,3.967,person,person,1,0.906,1231.52,304.96,1327.78,473.11
119,3.967,person,person,2,0.7785,966.2,16.77,1002.67,77.63
119,3.967,person,person,3,0.8753,1113.75,53.85,1156.53,126.87
119,3.967,person,person,6,0.4908,143.91,216.11,197.22,291.77
119,3.967,person,person,8,0.5655,764.51,27.26,795.47,87.42
119,3.967,person,person,13,0.8686,883.22,51.47,923.85,133.9
119,3.967,ball,sports ball,114,0.2672,1023.08,273.24,1033.65,281.35
119,3.967,person,person,131,0.3704,1428.2,55.21,1470.49,84.96
119,3.967,person,person,10,0.5643,394.1,78.07,423.71,132.64
119,3.967,person,person,139,0.9145,641.87,570.67,775.29,794.68
119,3.967,person,person,15,0.3851,977.77,0.0,994.35,14.74
120,4.0,person,person,1,0.9084,1232.77,305.29,1329.1,473.04
120,4.0,person,person,2,0.7608,965.9,17.47,1002.54,77.6
120,4.0,person,person,3,0.881,1114.6,53.7,1158.08,126.96
120,4.0,person,person,6,0.5889,140.22,215.58,195.15,292.55
120,4.0,person,person,8,0.6839,762.57,27.62,793.92,87.91
120,4.0,person,person,13,0.87,883.24,51.42,923.71,133.88
120,4.0,person,person,131,0.4108,1428.11,55.19,1470.53,85.05
120,4.0,person,person,10,0.5468,394.28,78.08,423.67,132.42
120,4.0,person,person,139,0.915,646.22,564.44,776.51,785.98
120,4.0,person,person,15,0.3812,977.84,0.0,994.29,14.73
121,4.033,person,person,1,0.9096,1233.7,305.76,1330.01,472.95
121,4.033,person,person,2,0.7464,965.35,17.37,1002.54,77.74
121,4.033,person,person,3,0.8521,1114.94,53.4,1159.26,126.89
121,4.033,person,person,6,0.5797,140.26,215.54,195.63,292.75
121,4.033,person,person,8,0.7986,760.68,27.67,792.61,88.31
121,4.033,person,person,13,0.8703,883.29,51.4,923.6,133.87
121,4.033,person,person,131,0.3894,1428.11,55.18,1470.54,85.05
121,4.033,person,person,10,0.5206,394.65,77.83,424.2,132.48
121,4.033,person,person,139,0.9289,653.01,556.94,777.23,770.25
121,4.033,person,person,15,0.374,977.87,0.0,994.14,14.64
122,4.067,person,person,1,0.908,1234.19,306.02,1330.57,472.88
122,4.067,person,person,2,0.751,964.89,17.19,1002.71,78.05
122,4.067,person,person,3,0.8136,1115.85,53.12,1161.12,126.8
122,4.067,person,person,6,0.5779,140.23,215.4,195.97,292.83
122,4.067,person,person,8,0.7986,758.93,27.91,791.33,88.45
122,4.067,person,person,13,0.8679,883.31,51.31,923.55,133.9
122,4.067,person,person,131,0.3487,1428.13,55.24,1470.47,85.02
122,4.067,person,person,10,0.6235,394.76,77.45,423.86,131.5
122,4.067,person,person,139,0.9185,658.6,548.19,779.59,757.71
122,4.067,person,person,15,0.3723,977.93,0.0,994.09,14.59
122,4.067,person,person,12,0.2864,64.48,423.38,113.29,485.17
122,4.067,ball,sports ball,114,0.2739,1023.05,273.21,1033.7,281.36
123,4.1,person,person,1,0.908,1234.25,306.11,1330.81,472.85
123,4.1,person,person,2,0.7537,964.64,17.17,1002.86,78.17
123,4.1,person,person,3,0.8134,1115.93,52.99,1162.01,126.76
123,4.1,person,person,6,0.5712,140.46,215.36,196.39,292.88
123,4.1,person,person,8,0.795,758.45,28.03,791.21,88.36
123,4.1,person,person,13,0.8682,883.35,51.28,923.5,133.9
123,4.1,person,person,131,0.3591,1428.14,55.25,1470.46,85.01
123,4.1,person,person,10,0.6167,394.77,77.35,423.62,131.1
123,4.1,person,person,139,0.9192,660.79,545.19,780.06,753.34
123,4.1,person,person,15,0.376,977.98,0.0,994.05,14.57
123,4.1,ball,sports ball,168,0.4631,1156.6,184.21,1168.21,192.09
123,4.1,person,person,12,0.2843,62.75,424.0,108.0,482.31
123,4.1,ball,sports ball,114,0.2827,1023.03,273.2,1033.73,281.36
124,4.133,person,person,1,0.9087,1234.14,306.26,1330.84,472.86
124,4.133,person,person,2,0.7594,964.34,17.09,1002.96,78.28
124,4.133,person,person,3,0.8197,1118.69,53.2,1165.49,126.68
124,4.133,person,person,6,0.5516,141.43,215.38,197.21,292.84
124,4.133,person,person,8,0.7107,757.83,28.36,790.87,88.31
124,4.133,person,person,13,0.8652,883.07,51.27,923.2,133.88
124,4.133,person,person,131,0.3768,1428.29,55.27,1470.55,85.0
124,4.133,person,person,10,0.6015,394.87,77.42,423.51,130.92
124,4.133,person,person,139,0.9159,662.95,537.58,783.64,750.13
124,4.133,person,person,15,0.3682,977.99,0.0,993.97,14.54
124,4.133,person,person,12,0.2921,62.23,424.19,105.99,481.32
124,4.133,ball,sports ball,114,0.2768,1023.05,273.22,1033.77,281.38
125,4.167,person,person,1,0.9037,1233.74,306.25,1330.73,472.89
125,4.167,person,person,2,0.7686,964.11,16.63,1003.31,78.44
125,4.167,person,person,3,0.8211,1123.61,53.18,1170.97,126.82
125,4.167,person,person,6,0.6431,143.35,215.61,198.4,292.55
125,4.167,person,person,8,0.768,756.87,27.95,790.65,88.44
125,4.167,person,person,13,0.865,882.86,51.16,923.06,133.9
125,4.167,person,person,131,0.3457,1428.41,55.27,1470.54,84.9
125,4.167,person,person,10,0.5354,394.8,77.32,423.56,131.3
125,4.167,person,person,139,0.9214,665.68,527.47,788.64,746.25
125,4.167,person,person,15,0.3676,978.06,0.0,993.96,14.51
125,4.167,person,person,12,0.2861,62.12,424.17,105.06,480.82
125,4.167,ball,sports ball,114,0.3102,1023.07,273.23,1033.79,281.4
126,4.2,person,person,1,0.9195,1233.22,306.07,1330.68,472.94
126,4.2,person,person,2,0.7654,963.98,16.5,1003.47,78.45
126,4.2,person,person,3,0.6724,1128.88,53.09,1176.89,127.26
126,4.2,person,person,6,0.6759,144.39,215.67,198.82,292.28
126,4.2,person,person,8,0.802,756.48,27.57,790.87,88.5
126,4.2,person,person,13,0.8632,882.92,51.19,923.14,133.93
126,4.2,person,person,131,0.3634,1428.55,55.26,1470.48,84.74
126,4.2,person,person,10,0.5977,394.5,77.21,423.0,131.12
126,4.2,person,person,139,0.9162,669.38,517.35,792.92,739.23
126,4.2,person,person,15,0.3891,978.1,0.0,993.99,14.55
126,4.2,person,person,12,0.2841,62.23,423.96,104.89,480.64
126,4.2,ball,sports ball,114,0.3095,1023.07,273.26,1033.73,281.35
127,4.233,person,person,1,0.9134,1232.79,305.8,1330.67,472.88
127,4.233,person,person,2,0.7709,963.96,16.42,1003.71,78.44
127,4.233,person,person,3,0.7424,1131.25,53.55,1178.34,126.38
127,4.233,person,person,6,0.67,144.96,215.74,198.93,292.16
127,4.233,person,person,8,0.7798,756.48,27.84,791.09,88.51
127,4.233,person,person,13,0.8625,882.91,51.26,923.19,133.93
127,4.233,person,person,131,0.344,1428.62,55.31,1470.51,84.74
127,4.233,person,person,10,0.6061,394.26,77.29,422.3,130.91
127,4.233,person,person,139,0.9203,673.75,508.36,798.1,734.09
127,4.233,person,person,15,0.3923,978.1,0.0,993.94,14.56
127,4.233,person,person,12,0.2967,62.37,423.96,104.91,480.8
127,4.233,ball,sports ball,114,0.2913,1023.05,273.26,1033.72,281.33
128,4.267,person,person,1,0.9158,1232.53,305.77,1330.74,472.96
128,4.267,person,person,2,0.7765,963.93,16.52,1003.82,78.42
128,4.267,person,person,3,0.7567,1134.66,54.25,1181.42,125.43
128,4.267,person,person,6,0.6858,145.31,215.71,198.99,292.16
128,4.267,person,person,8,0.7422,756.74,29.59,790.8,88.43
128,4.267,person,person,13,0.8662,882.68,51.41,923.17,134.32
128,4.267,person,person,131,0.3455,1428.72,55.33,1470.58,84.73
128,4.267,person,person,10,0.5621,394.27,77.22,422.03,130.77
128,4.267,person,person,139,0.9214,678.13,501.57,801.48,727.72
128,4.267,person,person,15,0.4052,978.15,0.0,993.95,14.57
128,4.267,person,person,12,0.3012,62.25,423.79,104.58,480.74
128,4.267,ball,sports ball,114,0.2958,1023.04,273.29,1033.73,281.35
129,4.3,person,person,1,0.9161,1232.34,305.74,1330.82,473.01
129,4.3,person,person,2,0.7774,963.87,16.5,1003.96,78.42
129,4.3,person,person,3,0.7516,1135.55,54.51,1182.54,125.06
129,4.3,person,person,6,0.6842,145.51,215.71,198.91,292.16
129,4.3,person,person,8,0.751,756.6,29.71,790.97,88.4
129,4.3,person,person,13,0.8657,882.57,51.49,923.19,134.47
129,4.3,person,person,131,0.3342,1428.77,55.35,1470.64,84.74
129,4.3,person,person,10,0.5804,394.34,77.18,421.87,130.7
129,4.3,person,person,139,0.9218,679.96,499.24,802.31,725.61
129,4.3,person,person,15,0.4005,978.17,0.0,993.94,14.55
129,4.3,person,person,12,0.3007,62.27,423.84,104.29,480.71
129,4.3,ball,sports ball,114,0.2935,1023.02,273.29,1033.75,281.35
129,4.3,ball,sports ball,172,0.5139,1190.48,180.75,1199.74,186.63
130,4.333,person,person,1,0.9178,1231.61,305.71,1330.39,473.16
130,4.333,person,person,2,0.7794,963.8,16.46,1004.11,78.44
130,4.333,person,person,3,0.7594,1134.16,55.14,1180.42,124.4
130,4.333,person,person,6,0.6593,145.65,215.64,198.8,292.08
130,4.333,person,person,8,0.7572,756.24,28.94,791.36,88.43
130,4.333,person,person,13,0.8663,882.61,51.45,923.3,134.48
130,4.333,person,person,131,0.3435,1428.74,55.35,1470.77,84.86
130,4.333,person,person,10,0.5106,394.45,76.84,421.94,130.85
130,4.333,person,person,139,0.917,684.73,495.04,803.51,716.52
130,4.333,person,person,15,0.4024,978.11,0.0,993.89,14.57
130,4.333,person,person,12,0.3025,62.33,423.89,104.11,480.71
130,4.333,ball,sports ball,114,0.2785,1023.01,273.29,1033.77,281.36
131,4.367,person,person,1,0.9179,1230.84,305.86,1329.8,473.16
131,4.367,person,person,2,0.7756,963.63,16.53,1003.94,78.33
131,4.367,person,person,3,0.7637,1134.24,55.58,1180.42,124.68
131,4.367,person,person,6,0.6687,145.7,215.6,198.66,292.04
131,4.367,person,person,8,0.7605,755.57,27.28,791.88,88.58
131,4.367,person,person,13,0.8638,882.72,51.38,923.32,134.12
131,4.367,person,person,131,0.3417,1428.75,55.37,1470.8,84.89
131,4.367,person,person,10,0.5911,394.48,76.91,421.68,130.85
131,4.367,person,person,139,0.8964,690.52,490.42,804.26,703.65
131,4.367,person,person,15,0.3964,977.76,0.0,993.71,14.68
131,4.367,person,person,12,0.3011,62.39,423.98,103.95,480.76
131,4.367,ball,sports ball,114,0.2662,1023.01,273.31,1033.75,281.34
132,4.4,person,person,1,0.921,1229.16,305.88,1328.48,473.09
132,4.4,person,person,2,0.7658,963.48,16.38,1003.94,78.26
132,4.4,person,person,3,0.7051,1142.93,55.85,1188.01,124.47
132,4.4,person,person,6,0.6517,145.69,215.61,198.5,292.07
132,4.4,person,person,8,0.7355,755.13,25.94,792.37,88.7
132,4.4,person,person,13,0.8636,882.86,51.38,923.4,133.96
132,4.4,person,person,131,0.331,1428.78,55.41,1470.74,84.87
132,4.4,person,person,10,0.6176,394.51,76.94,421.43,130.84
132,4.4,person,person,139,0.9146,699.7,485.2,808.16,688.26
132,4.4,person,person,15,0.3854,977.37,0.0,993.54,14.78
132,4.4,person,person,12,0.302,62.32,424.28,103.82,481.26
132,4.4,ball,sports ball,114,0.2674,1023.0,273.32,1033.74,281.33
133,4.433,person,person,1,0.9227,1227.03,305.85,1326.92,473.04
133,4.433,person,person,2,0.7589,963.31,15.54,1004.38,78.19
133,4.433,person,person,3,0.7318,1145.94,57.67,1188.92,123.95
133,4.433,person,person,6,0.6184,145.46,215.63,198.18,292.08
133,4.433,person,person,8,0.733,754.87,25.21,792.63,88.75
133,4.433,person,person,13,0.8623,882.8,51.55,923.44,134.35
133,4.433,person,person,131,0.339,1428.74,55.43,1470.72,84.91
133,4.433,person,person,10,0.6251,394.67,77.0,421.35,130.84
133,4.433,person,person,139,0.8957,710.6,479.56,814.35,671.58
133,4.433,person,person,15,0.3904,977.1,0.0,993.36,14.75
133,4.433,person,person,12,0.3075,62.39,424.3,103.78,481.35
133,4.433,ball,sports ball,114,0.272,1023.0,273.32,1033.74,281.31
134,4.467,person,person,1,0.9167,1225.39,305.72,1325.94,472.97
134,4.467,person,person,2,0.763,963.53,15.83,1004.53,77.99
134,4.467,person,person,3,0.6226,1146.35,58.94,1188.46,123.92
134,4.467,person,person,6,0.6235,145.71,215.66,198.25,292.06
134,4.467,person,person,8,0.7594,754.75,25.15,792.59,88.75
134,4.467,person,person,13,0.8572,882.76,51.59,923.44,134.52
134,4.467,person,person,131,0.3251,1428.8,55.44,1470.77,84.93
134,4.467,person,person,10,0.6529,394.67,77.1,421.13,130.96
134,4.467,person,person,139,0.8872,718.59,473.23,820.58,659.16
134,4.467,person,person,15,0.3723,976.99,0.0,993.31,14.67
134,4.467,person,person,12,0.3124,63.38,424.08,105.97,482.38
134,4.467,person,person,175,0.3486,1151.25,59.53,1196.52,123.5
135,4.5,person,person,1,0.917,1224.63,305.67,1325.75,472.94
135,4.5,person,person,2,0.7654,963.53,15.89,1004.69,77.92
135,4.5,person,person,3,0.6208,1146.43,59.39,1188.21,123.92
135,4.5,person,person,6,0.6146,145.79,215.68,198.19,292.05
135,4.5,person,person,8,0.7601,754.71,25.12,792.6,88.75
135,4.5,person,person,13,0.8575,882.76,51.61,923.42,134.59
135,4.5,person,person,131,0.3253,1428.81,55.45,1470.83,84.99
135,4.5,person,person,10,0.6489,394.72,77.16,420.99,131.0
135,4.5,person,person,139,0.8885,720.96,471.2,823.22,655.03
135,4.5,person,person,15,0.3718,976.94,0.0,993.33,14.63
135,4.5,person,person,12,0.3116,63.7,423.98,107.03,482.95
135,4.5,person,person,175,0.3335,1151.14,59.67,1196.24,123.5
135,4.5,person,person,176,0.3347,1145.27,59.26,1210.58,124.69
136,4.533,person,person,1,0.9111,1224.16,305.31,1325.81,472.91
136,4.533,person,person,2,0.7639,963.9,16.21,1004.99,77.82
136,4.533,person,person,6,0.6685,145.9,215.64,198.16,292.0
136,4.533,person,person,8,0.758,754.81,25.71,792.41,88.74
136,4.533,person,person,13,0.8623,882.83,51.71,923.4,134.57
136,4.533,person,person,131,0.323,1428.86,55.44,1470.79,84.93
136,4.533,person,person,10,0.6388,394.74,77.11,420.91,131.15
136,4.533,person,person,139,0.9082,725.72,465.83,829.61,649.87
136,4.533,person,person,15,0.3566,976.74,0.0,993.32,14.7
136,4.533,person,person,12,0.306,64.03,423.95,107.6,482.79
136,4.533,person,person,175,0.6204,1151.67,61.57,1195.76,124.24
136,4.533,person,person,176,0.5087,1149.87,61.1,1213.26,124.75
136,4.533,ball,sports ball,114,0.2741,1023.0,273.34,1033.74,281.32
137,4.567,person,person,1,0.9059,1223.38,304.83,1325.52,472.97
137,4.567,person,person,2,0.7776,964.39,16.06,1005.55,77.6
137,4.567,person,person,6,0.665,145.94,215.57,198.13,291.99
137,4.567,person,person,8,0.734,755.37,27.59,791.93,88.58
137,4.567,person,person,13,0.863,882.81,51.77,923.26,134.48
137,4.567,person,person,131,0.3568,1428.9,55.41,1470.71,84.81
137,4.567,person,person,10,0.4877,395.12,77.05,421.2,131.05
137,4.567,person,person,139,0.9196,730.08,460.95,834.99,643.78
137,4.567,person,person,15,0.3009,976.01,0.0,992.71,14.52
137,4.567,person,person,12,0.3061,63.87,423.95,107.84,483.04
137,4.567,person,person,176,0.7077,1151.45,62.24,1213.51,125.06
137,4.567,ball,sports ball,114,0.2715,1022.99,273.33,1033.75,281.31
138,4.6,person,person,1,0.9057,1222.52,304.7,1324.89,473.07
138,4.6,person,person,2,0.7823,964.47,15.12,1006.14,77.62
138,4.6,person,person,6,0.6811,145.93,215.6,198.07,292.07
138,4.6,person,person,8,0.7037,755.99,30.47,791.17,88.55
138,4.6,person,person,13,0.858,882.81,51.73,923.23,134.5
138,4.6,person,person,131,0.3537,1429.0,55.42,1470.64,84.69
138,4.6,person,person,10,0.4509,395.22,77.45,421.47,131.74
138,4.6,person,person,139,0.8835,732.77,457.23,838.3,638.56
138,4.6,person,person,12,0.3053,63.59,423.97,107.77,483.13
138,4.6,ball,sports ball,114,0.2619,1022.99,273.33,1033.75,281.29
138,4.6,person,person,175,0.652,1157.44,63.16,1201.77,126.63
139,4.633,person,person,1,0.9034,1222.05,304.28,1324.47,472.71
139,4.633,person,person,2,0.7589,964.75,14.48,1006.66,77.64
139,4.633,person,person,6,0.6719,145.96,215.62,198.01,292.07
139,4.633,person,person,8,0.7347,756.15,33.35,790.13,88.41
139,4.633,person,person,13,0.8585,882.7,51.61,923.07,134.51
139,4.633,person,person,131,0.3493,1429.03,55.41,1470.61,84.63
139,4.633,person,person,10,0.518,395.26,77.79,421.49,132.07
139,4.633,person,person,139,0.8763,737.27,454.76,839.11,627.37
139,4.633,person,person,12,0.3074,63.52,423.96,107.86,483.14
139,4.633,ball,sports ball,114,0.2638,1022.98,273.31,1033.76,281.27
139,4.633,racket,tennis racket,177,0.402,815.59,564.58,845.86,597.12
139,4.633,person,person,175,0.6994,1161.67,64.21,1204.53,125.53
140,4.667,person,person,1,0.9019,1221.44,303.54,1323.81,472.02
140,4.667,person,person,2,0.7249,965.16,14.03,1007.14,77.74
140,4.667,person,person,6,0.6519,145.95,215.68,197.93,292.1
140,4.667,person,person,8,0.6985,755.6,34.3,789.47,88.3
140,4.667,person,person,13,0.86,882.67,51.62,922.94,134.51
140,4.667,person,person,131,0.369,1428.79,55.37,1470.56,84.71
140,4.667,person,person,10,0.4725,395.41,78.06,421.96,132.61
140,4.667,person,person,139,0.8854,741.88,453.37,840.87,618.52
140,4.667,person,person,12,0.2997,63.51,423.95,108.16,483.31
140,4.667,ball,sports ball,114,0.2678,1022.99,273.31,1033.79,281.27
140,4.667,racket,tennis racket,177,0.3919,817.86,566.59,844.6,595.19
140,4.667,person,person,175,0.7429,1163.18,65.11,1206.11,126.59
141,4.7,person,person,1,0.9029,1221.2,303.25,1323.5,471.75
141,4.7,person,person,2,0.7239,965.4,13.88,1007.24,77.77
141,4.7,person,person,6,0.6497,145.96,215.71,197.87,292.09
141,4.7,person,person,8,0.6988,755.21,34.53,789.42,88.28
141,4.7,person,person,13,0.8601,882.68,51.62,922.87,134.52
141,4.7,person,person,131,0.3717,1428.69,55.35,1470.55,84.74
141,4.7,person,person,10,0.4643,395.41,78.16,422.19,132.82
141,4.7,person,person,139,0.8844,742.85,453.09,841.73,615.77
141,4.7,person,person,12,0.3004,63.4,423.95,108.21,483.38
141,4.7,ball,sports ball,114,0.2603,1022.99,273.31,1033.8,281.27
141,4.7,racket,tennis racket,177,0.4002,818.41,567.14,844.32,594.65
141,4.7,person,person,175,0.7434,1163.71,65.36,1206.66,126.89
141,4.7,racket,tennis racket,179,0.3941,817.47,507.61,848.07,540.28
142,4.733,person,person,1,0.9052,1221.44,302.98,1323.05,470.38
142,4.733,person,person,2,0.721,966.09,14.76,1007.37,78.13
142,4.733,person,person,6,0.6509,145.97,215.69,197.82,292.03
142,4.733,person,person,8,0.5961,754.11,33.83,789.27,88.32
142,4.733,person,person,13,0.8561,882.73,51.62,922.82,134.5
142,4.733,person,person,131,0.361,1428.46,55.35,1470.63,84.94
142,4.733,person,person,10,0.5245,395.07,78.15,422.37,133.47
142,4.733,person,person,139,0.8889,746.83,451.68,843.19,607.58
142,4.733,person,person,12,0.3035,63.24,423.95,108.17,483.42
142,4.733,ball,sports ball,114,0.2865,1022.98,273.3,1033.81,281.27
142,4.733,person,person,175,0.7874,1164.5,65.61,1209.49,130.08
142,4.733,racket,tennis racket,179,0.5484,821.18,504.36,852.58,537.81
142,4.733,person,person,15,0.2586,977.05,0.0,993.43,14.17
143,4.767,person,person,1,0.9099,1221.61,302.8,1322.3,468.56
143,4.767,person,person,2,0.7247,966.7,15.2,1007.49,78.17
143,4.767,person,person,6,0.6562,146.01,215.68,197.84,292.04
143,4.767,person,person,8,0.5434,752.76,32.14,789.35,88.24
143,4.767,person,person,13,0.8537,882.77,51.65,922.79,134.53
143,4.767,person,person,131,0.3496,1428.31,55.32,1470.66,85.04
143,4.767,person,person,10,0.476,394.45,78.42,422.01,134.18
143,4.767,person,person,139,0.897,748.59,448.91,844.44,600.4
143,4.767,person,person,12,0.2802,62.4,424.43,105.65,482.07
143,4.767,ball,sports ball,114,0.3074,1022.92,273.27,1033.83,281.29
143,4.767,person,person,175,0.8047,1166.18,67.11,1211.11,131.16
143,4.767,racket,tennis racket,179,0.4099,825.64,501.27,855.75,533.13
144,4.8,person,person,1,0.9106,1221.74,302.65,1321.74,467.03
144,4.8,person,person,2,0.7064,967.04,15.28,1007.66,78.22
144,4.8,person,person,6,0.6212,145.86,215.67,197.73,292.08
144,4.8,person,person,8,0.6411,750.42,31.78,787.54,88.26
144,4.8,person,person,13,0.8544,882.78,51.6,922.77,134.53
144,4.8,person,person,131,0.3775,1428.24,55.28,1470.68,85.06
144,4.8,person,person,10,0.4739,394.32,78.84,421.96,134.53
144,4.8,person,person,139,0.8993,747.07,445.09,843.52,594.56
144,4.8,person,person,12,0.2845,63.26,424.21,107.19,482.47
144,4.8,ball,sports ball,114,0.2844,1022.92,273.26,1033.85,281.31
144,4.8,person,person,175,0.7877,1169.09,69.63,1213.35,132.03
144,4.8,racket,tennis racket,179,0.3483,829.61,498.05,857.06,526.7
145,4.833,person,person,1,0.9076,1221.45,301.97,1321.64,466.51
145,4.833,person,person,2,0.7162,967.51,15.46,1007.81,78.19
145,4.833,person,person,6,0.5946,145.93,215.64,197.82,292.16
145,4.833,person,person,8,0.4854,748.92,31.68,786.16,88.61
145,4.833,person,person,13,0.8579,882.81,51.69,922.72,134.53
145,4.833,person,person,131,0.3365,1428.22,55.28,1470.71,85.1
145,4.833,person,person,10,0.4891,393.54,78.93,421.45,135.04
145,4.833,person,person,139,0.8292,745.02,442.16,844.19,592.97
145,4.833,person,person,12,0.2666,62.47,424.64,105.33,481.82
145,4.833,ball,sports ball,114,0.2629,1022.95,273.32,1033.81,281.32
145,4.833,person,person,175,0.7847,1173.43,72.33,1218.72,135.73
145,4.833,racket,tennis racket,179,0.5099,831.51,494.62,856.57,520.22
146,4.867,person,person,1,0.9075,1221.1,301.55,1322.0,467.18
146,4.867,person,person,2,0.6969,968.26,15.7,1008.12,78.08
146,4.867,person,person,6,0.6075,146.07,215.62,197.94,292.17
146,4.867,person,person,8,0.5665,748.73,30.8,785.92,88.67
146,4.867,person,person,13,0.8557,882.85,51.73,922.69,134.53
146,4.867,person,person,131,0.3444,1428.17,55.23,1470.63,85.02
146,4.867,person,person,10,0.3881,392.69,79.26,420.92,135.95
146,4.867,person,person,139,0.8729,742.98,438.74,845.75,592.44
146,4.867,person,person,12,0.2702,62.17,424.59,104.61,481.55
146,4.867,ball,sports ball,114,0.2612,1022.97,273.35,1033.8,281.33
146,4.867,person,person,175,0.7581,1179.44,76.14,1222.44,136.51
146,4.867,racket,tennis racket,179,0.4917,829.78,490.13,855.82,516.24
147,4.9,person,person,1,0.9067,1220.99,301.41,1322.19,467.46
147,4.9,person,person,2,0.6971,968.6,15.81,1008.16,78.05
147,4.9,person,person,6,0.6163,146.22,215.62,198.01,292.16
147,4.9,person,person,8,0.5561,748.94,30.71,785.61,88.69
147,4.9,person,person,13,0.8552,882.87,51.73,922.68,134.53
147,4.9,person,person,131,0.3483,1428.14,55.23,1470.6,85.01
147,4.9,person,person,10,0.3968,392.22,79.29,420.63,136.3
147,4.9,person,person,139,0.8747,741.64,437.59,846.76,592.48
147,4.9,person,person,12,0.2656,62.11,424.64,104.21,481.46
147,4.9,ball,sports ball,114,0.2674,1022.99,273.36,1033.81,281.34
147,4.9,person,person,175,0.7563,1181.68,77.56,1223.69,136.72
147,4.9,racket,tennis racket,179,0.4992,829.02,488.84,855.79,515.18
148,4.933,person,person,1,0.9092,1220.99,301.12,1322.94,468.43
148,4.933,person,person,2,0.6985,968.71,15.77,1008.06,77.97
148,4.933,person,person,6,0.6088,146.26,215.62,198.0,292.15
148,4.933,person,person,8,0.485,748.21,29.99,784.43,88.63
148,4.933,person,person,13,0.8566,882.92,51.71,922.68,134.49
148,4.933,person,person,131,0.3274,1428.15,55.22,1470.58,84.96
148,4.933,person,person,10,0.4221,391.3,79.22,419.75,136.53
148,4.933,person,person,139,0.8701,738.17,434.95,846.29,592.86
148,4.933,person,person,12,0.2687,62.2,424.55,104.09,481.35
148,4.933,ball,sports ball,114,0.2542,1022.99,273.36,1033.8,281.33
148,4.933,person,person,175,0.707,1183.04,80.27,1223.58,137.52
148,4.933,racket,tennis racket,179,0.5573,825.98,486.27,854.2,513.66
149,4.967,person,person,1,0.9092,1221.23,300.82,1323.65,468.79
149,4.967,person,person,2,0.6674,969.68,16.11,1008.37,77.75
149,4.967,person,person,6,0.5981,146.18,215.63,197.88,292.16
149,4.967,person,person,13,0.8605,882.87,51.61,922.65,134.49
149,4.967,person,person,131,0.3689,1428.07,55.19,1470.51,84.9
149,4.967,person,person,10,0.4821,390.59,79.23,418.9,136.47
149,4.967,person,person,139,0.8802,735.98,432.46,846.67,593.15
149,4.967,person,person,12,0.2735,62.18,424.34,104.01,481.33
149,4.967,person,person,175,0.6088,1184.55,83.74,1223.39,138.06
149,4.967,racket,tennis racket,179,0.5371,822.61,483.72,852.1,512.02
150,5.0,person,person,1,0.9091,1221.99,300.21,1324.73,468.78
150,5.0,person,person,2,0.7235,970.16,15.84,1008.57,77.63
150,5.0,person,person,6,0.711,146.34,215.39,198.17,292.49
150,5.0,person,person,13,0.8664,882.72,51.52,922.42,134.36
150,5.0,person,person,10,0.4218,389.11,79.73,417.62,137.49
150,5.0,person,person,139,0.8941,733.89,429.0,846.82,592.66
150,5.0,person,person,175,0.6983,1183.73,87.26,1221.6,138.43
150,5.0,racket,tennis racket,179,0.5837,819.77,481.95,849.01,509.49
150,5.0,person,person,15,0.2905,976.3,0.0,994.59,16.36
150,5.0,person,person,8,0.3337,745.7,27.2,782.66,89.14
151,5.033,person,person,1,0.9121,1222.41,299.96,1325.3,468.81
151,5.033,person,person,2,0.7083,971.04,15.86,1009.03,77.72
151,5.033,person,person,6,0.7049,146.49,215.31,198.22,292.61
151,5.033,person,person,13,0.8691,882.62,51.48,922.26,134.29
151,5.033,person,person,10,0.3538,388.54,79.62,417.32,137.72
151,5.033,person,person,139,0.9148,732.48,426.12,847.36,592.58
